occur_date,location,depth,magnitude,max_seismic_scale
2016/4/17 17:53,land,9,2.9,3
2016/4/17 18:25,land,10,3.3,3
2016/4/17 19:23,land,11,4.4,4
2016/4/17 19:40,land,9,3.3,3
2016/4/17 22:56,land,7,3.8,4
2016/4/18 0:10,land,7,3.9,3
2016/4/18 3:35,land,5,3.3,3
2016/4/18 4:02,land,13,3.4,3
2016/4/18 4:44,land,11,3.7,4
2016/4/18 5:39,land,3,3.1,4
2016/4/18 7:13,land,10,3.3,3
2016/4/18 7:53,land,8,3.8,3
2016/4/18 8:24,sea,51,4.2,3
2016/4/18 8:33,land,11,3.4,3
2016/4/18 8:34,land,5,2.8,3
2016/4/18 8:35,land,10,4.2,4
2016/4/18 9:02,land,11,3.4,3
2016/4/18 12:37,land,7,3.9,3
2016/4/18 13:03,land,9,2.6,3
2016/4/18 13:04,land,7,3.6,3
2016/4/18 15:00,land,8,3.3,3
2016/4/18 17:02,land,7,3.5,3
2016/4/18 18:53,land,16,3.8,3
2016/4/18 19:55,land,16,3.3,3
2016/4/18 20:28,land,4,2.5,3
2016/4/18 20:41,land,9,5.8,5_upper
2016/4/18 20:49,land,6,3,3
2016/4/18 20:54,land,7,2.8,3
2016/4/18 20:59,land,7,3.5,3
2016/4/18 21:18,land,11,3.9,4
2016/4/18 21:47,land,9,3.8,3
2016/4/18 22:19,land,8,3.5,3
2016/4/18 22:31,land,10,3.4,3
2016/4/18 23:22,land,7,3.3,3
2016/4/19 1:53,land,15,3.8,4
2016/4/19 3:08,land,7,3,3
2016/4/19 3:38,land,10,3.5,3
2016/4/19 6:20,land,7,4.1,4
2016/4/19 6:21,land,7,3.5,3
2016/4/19 8:12,land,11,3.9,3
2016/4/19 8:52,land,6,3.3,3
2016/4/19 9:23,land,10,3.6,3
2016/4/19 12:52,land,11,4,3
2016/4/19 13:35,land,9,3.2,3
2016/4/19 14:14,land,7,3.2,3
2016/4/19 14:57,land,6,3.3,3
2016/4/19 15:05,land,5,3.8,3
2016/4/19 16:22,land,9,3.6,3
2016/4/19 17:52,land,10,5.5,5_upper
2016/4/19 17:57,land,8,4,3
2016/4/19 18:02,land,15,3.9,3
2016/4/19 18:04,land,8,3.8,3
2016/4/19 18:09,land,8,4,3
2016/4/19 18:14,land,9,3.2,3
2016/4/19 20:33,land,7,3.3,3
2016/4/19 20:47,land,11,5,5_lower
2016/4/19 22:26,land,9,3.7,3
2016/4/19 23:23,land,10,3.2,3
2016/4/20 0:29,land,8,4,3
2016/4/20 0:56,land,9,3.6,3
2016/4/20 2:16,land,9,3.9,3
2016/4/20 3:38,land,11,4.1,3
2016/4/20 3:52,land,5,3,3
2016/4/20 8:00,land,9,3.7,3
2016/4/20 12:22,land,2,3.4,3
2016/4/20 14:27,land,8,3.9,4
2016/4/20 15:31,land,14,3.1,3
2016/4/20 16:01,land,15,4,3
2016/4/20 17:40,land,13,3,3
2016/4/20 19:00,land,10,3.9,3
2016/4/20 21:19,sea,49,5.8,3
2016/4/20 21:35,land,9,3.7,3
2016/4/20 22:21,land,10,3.2,3
2016/4/20 22:35,land,4,2.5,3
2016/4/21 5:16,land,5,3.8,4
2016/4/21 6:14,land,5,2.3,3
2016/4/21 6:39,land,3,2.9,3
2016/4/21 6:45,land,9,3.1,3
2016/4/21 7:03,land,3,2.7,3
2016/4/21 8:48,land,4,2.6,3
2016/4/21 11:17,land,7,3.2,3
2016/4/21 12:20,land,5,3.3,3
2016/4/21 13:15,land,8,3.1,3
2016/4/21 13:48,land,5,3.2,3
2016/4/21 18:43,land,11,4.2,4
2016/4/21 21:52,land,11,4,3
2016/4/21 21:55,land,11,3.6,3
2016/4/21 23:20,sea,34,4.4,3
2016/4/22 7:47,land,11,3.8,3
2016/4/22 7:59,sea,13,4.1,3
2016/4/22 14:19,land,8,3.3,3
2016/4/22 16:41,land,11,3.4,3
2016/4/22 17:39,land,5,3,3
2016/4/22 18:28,land,13,3.6,4
2016/4/23 22:06,land,10,3,3
2016/4/24 1:13,land,5,3,3
2016/4/24 6:34,land,10,3.5,3
2016/4/24 7:36,land,10,3.4,3
2016/4/24 8:18,land,10,4.1,3
2016/4/24 16:52,land,10,4.1,3
2016/4/24 18:30,land,8,3.7,3
2016/4/24 18:50,land,11,3.6,3
2016/4/24 22:27,sea,8,4.2,4
2016/4/25 0:44,land,11,4.5,4
2016/4/26 0:33,land,8,3.3,3
2016/4/26 3:42,land,17,3.9,3
2016/4/26 3:58,land,8,3.7,3
2016/4/26 16:21,land,12,3,3
2016/4/26 21:50,land,10,3.9,3
2016/4/27 0:01,sea,52,5,3
2016/4/27 7:07,land,12,3.6,3
2016/4/27 7:39,sea,76,4.4,3
2016/4/27 12:30,land,9,3.9,3
2016/4/27 22:36,land,13,3.3,3
2016/4/27 23:30,land,9,3.2,3
2016/4/28 0:21,land,9,3.8,3
2016/4/28 2:38,land,10,4.1,4
2016/4/28 8:29,land,14,3.5,3
2016/4/28 12:56,land,9,3.7,4
2016/4/28 15:30,land,9,4.8,4
2016/4/29 4:25,land,5,3.5,3
2016/4/29 4:32,land,11,3.1,3
2016/4/29 13:41,land,10,3.9,3
2016/4/29 15:09,land,7,4.5,5_upper
2016/4/29 15:30,land,12,3.5,3
2016/4/29 16:30,land,7,2.2,3
2016/4/29 18:00,land,9,3.2,3
2016/4/29 23:27,land,10,3.9,3
2016/4/30 1:37,land,8,3.2,3
2016/4/30 3:59,land,16,3.9,3
2016/4/30 11:15,land,7,3.5,3
2016/5/1 2:30,land,6,3.8,3
2016/5/1 20:34,land,8,3.4,3
2016/5/1 23:23,land,8,3.9,3
2016/5/2 15:35,land,8,4.1,3
2016/5/3 6:05,land,13,3.8,3
2016/5/3 9:00,sea,44,5.9,3
2016/5/3 19:16,land,5,3.2,3
2016/5/4 7:52,land,5,4,4
2016/5/4 14:11,land,5,3.3,3
2016/5/4 16:22,land,5,3.4,3
2016/5/4 19:20,land,8,4,4
2016/5/4 22:24,land,5,3.5,4
2016/5/4 23:37,land,5,3.1,3
2016/5/5 1:10,sea,50,4.8,3
2016/5/5 1:21,land,6,3.2,3
2016/5/5 10:31,land,11,4.6,4
2016/5/5 10:40,land,11,4.9,4
2016/5/5 15:20,land,11,3.4,3
2016/5/5 17:13,land,12,3.3,3
2016/5/5 19:46,land,11,3.9,4
2016/5/6 7:27,land,9,3.5,3
2016/5/6 16:18,land,9,3.8,3
2016/5/6 18:21,land,10,3.5,3
2016/5/6 19:56,land,6,2.7,3
2016/5/7 1:05,land,8,2.7,3
2016/5/7 11:31,land,9,3.5,3
2016/5/8 13:00,land,4,3.6,3
2016/5/9 5:00,land,11,3.6,3
2016/5/9 14:36,land,11,3.4,3
2016/5/9 20:55,land,7,3.5,3
2016/5/10 5:06,land,7,3.4,3
2016/5/10 13:41,land,10,3.3,3
2016/5/10 14:40,land,9,3,3
2016/5/11 22:43,land,11,3.8,3
2016/5/12 13:29,land,31,6.4,3
2016/5/12 15:32,sea,67,5,3
2016/5/12 17:04,land,13,4.1,4
2016/5/12 22:56,land,4,2.9,3
2016/5/13 1:03,land,13,4.1,4
2016/5/13 13:05,land,8,2.8,3
2016/5/14 0:04,land,5,3.1,3
2016/5/14 18:45,land,11,4,3
2016/5/14 22:46,land,14,3.6,3
2016/5/15 6:36,land,14,3.6,3
2016/5/15 10:10,sea,54,4.6,3
2016/5/15 18:09,land,14,3.9,3
2016/5/16 17:50,land,24,4.8,3
2016/5/16 21:23,land,42,5.5,5_lower
2016/5/17 6:55,land,41,3.9,3
2016/5/17 6:57,land,41,4.1,3
2016/5/17 19:20,land,8,3.1,3
2016/5/18 0:38,land,10,3.6,3
2016/5/19 17:21,land,36,4,3
2016/5/20 6:10,land,11,3.8,3
2016/5/21 2:48,land,10,3.4,3
2016/5/21 3:56,land,12,3.9,3
2016/5/21 5:09,land,8,3.2,3
2016/5/22 14:35,land,9,3.1,3
2016/5/23 10:08,land,9,3.4,3
2016/5/23 23:17,sea,62,4.1,3
2016/5/24 18:48,sea,48,4.4,4
2016/5/24 19:16,land,13,3.5,3
2016/5/29 1:18,land,13,3.3,3
2016/5/31 14:23,sea,236,6.2,3
2016/6/2 2:56,land,7,2.9,3
2016/6/2 9:28,land,10,3.8,3
2016/6/2 16:44,land,7,3.6,3
2016/6/2 18:36,land,29,3.7,3
2016/6/2 22:34,land,30,3.5,3
2016/6/3 7:58,land,16,3.9,3
2016/6/4 0:48,land,12,3.7,3
2016/6/4 12:15,sea,19,4.3,3
2016/6/4 14:56,sea,29,4.5,3
2016/6/5 6:02,land,11,3.1,3
2016/6/5 13:55,land,7,3.6,3
2016/6/6 16:47,land,10,3.8,3
2016/6/7 2:48,land,7,3.6,3
2016/6/7 3:15,land,6,3.5,3
2016/6/12 7:54,land,40,4.8,4
2016/6/12 22:08,land,7,4.3,5_lower
2016/6/12 22:53,land,7,3.1,3
2016/6/13 15:54,land,7,4.1,4
2016/6/16 14:21,sea,11,5.3,6_lower
2016/6/16 19:58,sea,9,3.3,3
2016/6/18 8:50,sea,25,4.2,3
2016/6/18 20:46,land,10,4.6,4
2016/6/20 6:39,land,7,3.3,3
2016/6/20 9:08,land,6,3.9,3
2016/6/21 0:10,sea,10,4.2,4
2016/6/21 17:45,land,10,3.5,3
2016/6/22 5:38,land,11,3.9,4
2016/6/25 13:51,land,0,4.8,4
2016/6/26 0:06,land,9,3.4,3
2016/6/27 3:28,land,0,3.4,3
2016/6/27 7:57,sea,19,5.9,3
2016/6/27 13:36,sea,26,4.6,3
2016/6/29 7:50,land,13,3.6,3
2016/6/29 11:35,land,57,3.6,3
2016/6/29 23:14,land,8,3.9,4
2016/6/30 22:54,land,30,3.4,3
